0.00000, 0.00000
9.95122, 9.11197
14.04878, 11.73745
18.29268, 14.82625
19.46341, 19.92278
19.90244, 22.54826
20.63415, 26.40927
21.36585, 29.80695
21.95122, 33.05019
23.26829, 39.69112
24.00000, 44.63320
27.07317, 48.33977
29.56098, 51.27413
33.65854, 52.35521
38.92683, 53.43629
44.04878, 53.74517
48.14634, 53.89961
49.18145, 54.10849
